mid_date,lat,lon,v [m/yr],v_error [m/yr],vx [m/yr],vx_error [m/yr],vy [m/yr],vy_error [m/yr],date_dt [days],mission,satellite,epsg
2019-08-08 21:25:29.190728960,61.1804,-146.9751,1791.0,18.0,-779.0,24.1,1613.0,16.8,20,S,2B,3413
2019-04-12 21:15:19.190328064,61.1804,-146.9751,4593.0,16.0,-1813.0,25.5,4220.0,13.8,30,S,2B,3413
2003-03-14 20:43:58.473318912,61.1804,-146.9751,2713.0,128.0,-928.0,123.3,2549.0,128.5,15,L,7,3413
2007-02-28 20:51:56.658941952,61.1804,-146.9751,2669.0,96.0,-1063.0,152.0,2448.0,81.6,16,L,7,3413
2004-08-23 20:38:31.402900992,61.1804,-146.9751,1285.0,88.0,-488.0,71.2,1189.0,90.2,32,L,5,3413
2015-01-28 03:19:37.265030912,61.1804,-146.9751,3194.0,27.0,-1226.0,25.7,2950.0,27.0,47,S,1A,3413
2018-05-30 03:19:37.423727104,61.1804,-146.9751,2961.0,50.0,-1149.0,42.3,2729.0,51.1,24,S,1B,3413
2006-08-13 20:48:41.178268928,61.1804,-146.9751,1408.0,76.0,-419.0,70.2,1344.0,76.8,32,L,5,3413
2011-03-23 08:58:07.744742912,61.1804,-146.9751,3967.0,54.0,-1200.0,50.5,3781.0,54.7,39,L,7,3413
2013-06-04 20:57:11.677829888,61.1804,-146.9751,3268.0,153.0,-1135.0,157.8,3065.0,152.8,15,L,7,3413
2006-06-30 08:51:09.362660992,61.1804,-146.9751,2018.0,54.0,-692.0,65.0,1895.0,51.8,56,L,5,3413
2019-09-02 09:15:20.190721280,61.1804,-146.9751,1737.0,14.0,-802.0,20.6,1541.0,12.2,84,S,2A,3413
2005-06-22 20:50:55.625232000,61.1804,-146.9751,2074.0,85.0,-718.0,91.8,1946.0,83.6,31,L,7,3413
2000-02-08 21:00:15.255080960,61.1804,-146.9751,3242.0,19.0,-1076.0,29.6,3058.0,17.6,127,L,7,3413
2002-05-10 08:47:00.702834944,61.1804,-146.9751,2776.0,35.0,-1042.0,53.0,2573.0,30.7,71,L,7,3413
2017-08-21 03:19:35.523165952,61.1804,-146.9751,1427.0,14.0,-596.0,12.1,1297.0,14.5,60,S,1B,3413
2003-09-10 08:46:39.922708992,61.1804,-146.9751,1619.0,25.0,-548.0,35.4,1523.0,23.0,72,L,7,3413
2019-08-03 09:15:20.190620928,61.1804,-146.9751,1987.0,14.0,-891.0,18.9,1776.0,13.0,84,S,2A,3413
2020-05-19 21:25:31.200508928,61.1804,-146.9751,5897.0,44.0,-2442.0,67.1,5367.0,38.0,20,S,2A,3413
2021-07-13 21:25:26.201016064,61.1804,-146.9751,32.0,4.0,-17.0,4.2,-27.0,3.3,539,S,2A,3413
2018-12-21 21:25:24.180414976,61.1804,-146.9751,11.0,2.0,11.0,2.5,0.0,2.2,500,S,2B,3413
2002-03-14 08:53:21.553580928,61.1804,-146.9751,2636.0,65.0,-976.0,114.2,2448.0,53.5,39,L,7,3413
2005-05-21 20:51:01.021368064,61.1804,-146.9751,2297.0,59.0,-755.0,53.3,2170.0,59.6,31,L,7,3413
2018-08-14 16:13:12.043496960,61.1804,-146.9751,1131.0,58.0,-445.0,59.5,1040.0,57.9,12,S,1A,3413
2018-03-11 21:26:04.180204032,61.1804,-146.9751,4176.0,20.0,-1637.0,36.7,3842.0,14.6,69,S,2B,3413
2019-07-01 21:15:19.190626048,61.1804,-146.9751,2496.0,36.0,-1037.0,40.6,2271.0,35.3,10,S,2B,3413
2019-06-19 21:25:26.190604032,61.1804,-146.9751,3133.0,35.0,-1229.0,48.1,2882.0,32.1,30,S,2A,3413
2017-07-24 09:16:40.661123072,61.1804,-146.9751,12.0,2.0,2.0,5.0,12.0,2.4,484,S,2A,3413
2018-10-27 03:19:44.218879232,61.1804,-146.9751,778.0,85.0,-440.0,79.5,642.0,87.2,11,S,1B,3413
2021-07-26 09:26:00.201030912,61.1804,-146.9751,34.0,4.0,-17.0,4.9,-29.0,3.3,534,S,2B,3413
2001-12-08 08:53:07.167896960,61.1804,-146.9751,2882.0,25.0,-969.0,52.7,2714.0,19.1,88,L,7,3413
2019-06-12 09:25:25.190603776,61.1804,-146.9751,3308.0,49.0,-1299.0,63.3,3042.0,45.9,15,S,2A,3413
2019-08-21 16:13:18.716646912,61.1804,-146.9751,1413.0,59.0,-630.0,57.3,1265.0,59.8,12,S,1A,3413
2019-08-18 09:15:20.190721280,61.1804,-146.9751,1709.0,15.0,-768.0,20.0,1527.0,13.5,54,S,2A,3413
2020-06-16 16:13:21.367911936,61.1804,-146.9751,4355.0,70.0,-1952.0,68.9,3893.0,70.5,12,S,1A,3413
2002-05-10 08:47:03.848306176,61.1804,-146.9751,2971.0,51.0,-926.0,74.1,2823.0,47.6,56,L,7,3413
2009-07-24 08:48:38.645025024,61.1804,-146.9751,1990.0,107.0,-666.0,75.5,1876.0,110.5,23,L,7,3413
2020-03-08 09:25:20.200224000,61.1804,-146.9751,5124.0,25.0,-2131.0,39.1,4659.0,20.4,25,S,2B,3413
2019-03-26 03:19:41.117308928,61.1804,-146.9751,4305.0,62.0,-1785.0,45.8,3918.0,64.9,24,S,1B,3413
2004-09-19 08:48:26.514902016,61.1804,-146.9751,1413.0,98.0,-600.0,92.9,1279.0,98.8,39,L,5,3413
2019-05-20 09:16:10.180903936,61.1804,-146.9751,12.0,2.0,0.0,4.7,12.0,2.5,515,S,2A,3413
2017-03-18 03:19:27.850616064,61.1804,-146.9751,3555.0,37.0,-1351.0,31.1,3288.0,38.2,36,S,1B,3413
2021-09-06 21:26:46.210124032,61.1804,-146.9751,31.0,5.0,-17.0,6.7,-26.0,4.3,449,S,2A,3413
2002-05-29 20:50:04.993782144,61.1804,-146.9751,2715.0,35.0,-971.0,39.2,2535.0,33.9,63,L,7,3413
2019-09-14 16:13:19.774789120,61.1804,-146.9751,1591.0,64.0,-636.0,61.7,1459.0,64.1,12,S,1A,3413
2017-02-04 21:26:01.660509952,61.1804,-146.9751,8.0,3.0,5.0,4.2,7.0,2.6,540,S,2A,3413
2005-07-25 20:43:07.779252992,61.1804,-146.9751,1839.0,75.0,-624.0,72.4,1730.0,75.4,32,L,5,3413
2006-06-13 08:57:05.546651008,61.1804,-146.9751,2157.0,142.0,-992.0,154.7,1916.0,138.3,23,L,5,3413
2017-09-14 03:19:36.589082112,61.1804,-146.9751,1047.0,22.0,-451.0,19.0,945.0,22.5,36,S,1B,3413
2004-05-27 20:36:10.893040000,61.1804,-146.9751,2519.0,79.0,-886.0,118.3,2358.0,71.1,48,L,5,3413
2019-07-24 09:15:20.190706176,61.1804,-146.9751,1719.0,16.0,-723.0,20.3,1560.0,15.2,35,S,2B,3413
2006-05-28 08:56:52.622472960,61.1804,-146.9751,2401.0,55.0,-859.0,74.2,2242.0,51.5,55,L,5,3413
1989-07-04 20:34:57.741172992,61.1804,-146.9751,1236.0,209.0,-675.0,242.0,1036.0,193.0,16,L,4,3413
2018-07-02 09:25:20.180613888,61.1804,-146.9751,1757.0,25.0,-660.0,35.0,1629.0,22.5,35,S,2B,3413
2002-08-17 20:49:33.774461056,61.1804,-146.9751,1245.0,50.0,-455.0,53.3,1159.0,49.5,31,L,7,3413
2017-09-22 09:16:10.170804992,61.1804,-146.9751,1230.0,15.0,-537.0,23.5,1107.0,12.3,95,S,2B,3413
2015-04-10 03:19:37.560857344,61.1804,-146.9751,3421.0,54.0,-1314.0,48.8,3159.0,54.5,24,S,1A,3413
2018-08-18 09:15:10.180720896,61.1804,-146.9751,991.0,16.0,-415.0,26.0,900.0,13.5,55,S,2B,3413
2005-05-26 08:47:53.466937984,61.1804,-146.9751,2362.0,45.0,-700.0,71.2,2256.0,41.6,40,L,7,3413
2000-11-27 08:54:53.162954880,61.1804,-146.9751,2492.0,191.0,-1098.0,229.1,2237.0,181.1,23,L,7,3413
2009-08-09 08:48:37.323546112,61.1804,-146.9751,1717.0,32.0,-624.0,31.4,1600.0,32.3,55,L,7,3413
2006-05-31 21:00:00.674562944,61.1804,-146.9751,2451.0,79.0,-730.0,104.4,2339.0,75.7,48,L,5,3413
2019-06-21 21:15:09.180929024,61.1804,-146.9751,10.0,2.0,1.0,2.1,10.0,2.1,530,S,2B,3413
2013-05-04 20:51:11.197394944,61.1804,-146.9751,3065.0,115.0,-898.0,106.3,2930.0,116.2,31,L,7,3413
2017-08-03 09:16:40.661123072,61.1804,-146.9751,6.0,3.0,2.0,5.4,5.0,2.3,504,S,2A,3413
2019-08-05 21:15:19.190626048,61.1804,-146.9751,1883.0,15.0,-843.0,23.8,1684.0,12.4,80,S,2B,3413
2012-08-12 20:56:32.244624896,61.1804,-146.9751,2224.0,68.0,-790.0,78.0,2079.0,67.0,32,L,7,3413
2014-12-23 03:19:37.967542016,61.1804,-146.9751,2413.0,48.0,-969.0,48.3,2209.0,48.1,23,S,1A,3413
2012-09-29 20:57:02.572153088,61.1804,-146.9751,1019.0,79.0,-356.0,74.0,955.0,79.5,32,L,7,3413
2004-08-26 08:47:51.950363904,61.1804,-146.9751,1329.0,108.0,-668.0,100.9,1149.0,110.6,23,L,5,3413
2006-09-20 21:01:29.384389888,61.1804,-146.9751,810.0,68.0,-341.0,66.2,734.0,68.0,48,L,5,3413
2020-06-01 09:26:45.191006976,61.1804,-146.9751,14.0,4.0,10.0,4.5,10.0,2.5,475,S,2B,3413
2018-07-11 21:15:09.180700928,61.1804,-146.9751,1499.0,27.0,-587.0,31.7,1379.0,25.8,20,S,2B,3413
2018-08-18 09:15:10.180730880,61.1804,-146.9751,1046.0,17.0,-420.0,23.8,958.0,15.5,35,S,2B,3413
1986-05-17 20:24:54.765640000,61.1804,-146.9751,787.0,8.0,-329.0,6.5,715.0,8.8,367,L,5,3413
2018-10-15 03:19:44.236561920,61.1804,-146.9751,1392.0,79.0,-484.0,72.6,1305.0,79.7,12,S,1B,3413
2017-10-08 03:19:36.778375936,61.1804,-146.9751,943.0,24.0,-417.0,19.9,845.0,24.4,60,S,1B,3413
2010-03-29 08:50:32.929531904,61.1804,-146.9751,4478.0,73.0,-1430.0,62.1,4243.0,74.4,24,L,7,3413
2014-03-18 21:04:30.679461888,61.1804,-146.9751,2878.0,60.0,-651.0,120.2,2804.0,54.4,32,L,7,3413
2020-02-24 21:25:31.190703872,61.1804,-146.9751,14.0,2.0,2.0,4.1,13.0,2.0,470,S,2A,3413
2021-08-07 09:16:35.201116928,61.1804,-146.9751,26.0,6.0,22.0,5.9,14.0,4.6,524,S,2B,3413
2004-07-13 20:50:22.147225088,61.1804,-146.9751,1634.0,36.0,-613.0,38.8,1515.0,35.7,47,L,7,3413
2019-07-09 09:15:20.190606080,61.1804,-146.9751,2429.0,15.0,-1040.0,19.8,2195.0,14.3,65,S,2B,3413
2019-11-15 03:19:50.381533952,61.1804,-146.9751,3566.0,77.0,-1722.0,76.8,3123.0,76.8,11,S,1B,3413
2018-02-07 09:26:40.180203776,61.1804,-146.9751,4110.0,67.0,-1555.0,90.6,3804.0,62.3,4,S,2B,3413
2002-03-19 20:44:08.086781952,61.1804,-146.9751,2804.0,64.0,-857.0,67.3,2670.0,63.2,31,L,7,3413
2002-06-30 20:49:51.656540928,61.1804,-146.9751,2159.0,19.0,-770.0,20.6,2017.0,18.7,127,L,7,3413
2004-06-23 08:53:35.764583040,61.1804,-146.9751,2032.0,46.0,-839.0,52.2,1851.0,44.6,39,L,7,3413
2017-05-23 03:19:30.573530880,61.1804,-146.9751,3464.0,41.0,-1372.0,38.6,3181.0,41.6,24,S,1B,3413
2018-08-16 03:19:41.890446080,61.1804,-146.9751,849.0,15.0,-390.0,12.5,755.0,15.6,60,S,1B,3413
1986-07-04 20:24:12.360884992,61.1804,-146.9751,862.0,17.0,-363.0,19.0,782.0,16.5,207,L,5,3413
2018-08-11 09:25:20.180704000,61.1804,-146.9751,1093.0,14.0,-500.0,19.0,971.0,12.2,75,S,2B,3413
2017-08-10 21:04:05.274857984,61.1804,-146.9751,1861.0,34.0,-736.0,31.1,1710.0,34.5,63,L,7,3413
2006-06-26 20:48:00.202580864,61.1804,-146.9751,2060.0,51.0,-766.0,68.5,1912.0,47.9,64,L,5,3413
2018-07-11 03:19:40.036925184,61.1804,-146.9751,1223.0,25.0,-510.0,22.6,1111.0,25.7,36,S,1B,3413
2012-09-05 20:56:46.923872000,61.1804,-146.9751,1733.0,35.0,-633.0,27.7,1614.0,35.6,80,L,7,3413
2019-06-12 03:19:44.477556992,61.1804,-146.9751,2980.0,59.0,-1297.0,62.5,2683.0,57.6,12,S,1B,3413
2020-09-01 21:25:29.200822272,61.1804,-146.9751,2430.0,20.0,-1231.0,25.0,2095.0,18.1,20,S,2B,3413
2003-08-05 20:32:04.603235968,61.1804,-146.9751,1783.0,49.0,-727.0,49.4,1627.0,48.8,64,L,5,3413
2017-05-29 03:19:30.968671744,61.1804,-146.9751,3275.0,33.0,-1328.0,28.1,2994.0,33.3,36,S,1B,3413
2019-09-07 09:15:15.190830080,61.1804,-146.9751,1651.0,29.0,-785.0,31.9,1453.0,28.7,15,S,2A,3413
2017-04-23 03:19:29.069286912,61.1804,-146.9751,3807.0,76.0,-1505.0,70.5,3497.0,77.5,12,S,1B,3413
2016-09-04 21:15:32.160716032,61.1804,-146.9751,1152.0,15.0,-494.0,22.6,1041.0,12.0,100,S,2A,3413
2019-03-08 03:19:40.873556992,61.1804,-146.9751,4651.0,85.0,-1740.0,67.7,4313.0,87.3,11,S,1B,3413
2005-04-20 20:44:51.400289920,61.1804,-146.9751,2680.0,123.0,-908.0,137.7,2522.0,120.9,15,L,7,3413
2019-07-14 21:25:29.190618880,61.1804,-146.9751,2156.0,19.0,-874.0,24.0,1971.0,17.2,50,S,2B,3413
2001-05-03 20:45:15.828322048,61.1804,-146.9751,2967.0,56.0,-1025.0,77.6,2784.0,52.7,31,L,7,3413
2019-06-21 21:15:19.190606080,61.1804,-146.9751,2980.0,32.0,-1170.0,42.5,2741.0,29.4,30,S,2B,3413
2017-11-16 09:17:35.171112960,61.1804,-146.9751,1846.0,74.0,-646.0,90.1,1729.0,71.0,5,S,2B,3413
2019-06-14 21:25:29.190608896,61.1804,-146.9751,3012.0,53.0,-1161.0,62.3,2779.0,51.7,10,S,2B,3413
2016-12-06 03:19:30.593116928,61.1804,-146.9751,3219.0,43.0,-1281.0,39.7,2954.0,43.7,23,S,1B,3413
2004-07-10 08:47:17.367111040,61.1804,-146.9751,1656.0,49.0,-704.0,46.4,1499.0,49.6,55,L,7,3413
2004-08-02 08:47:17.163223040,61.1804,-146.9751,1449.0,74.0,-605.0,72.2,1316.0,74.9,39,L,5,3413
2004-09-08 20:43:57.637804928,61.1804,-146.9751,1281.0,92.0,-532.0,80.6,1165.0,93.8,15,L,7,3413
2019-06-16 21:15:19.190606080,61.1804,-146.9751,3152.0,36.0,-1228.0,45.8,2902.0,34.4,20,S,2B,3413
2019-08-03 09:15:20.190721280,61.1804,-146.9751,1714.0,21.0,-753.0,24.9,1540.0,20.5,24,S,2A,3413
2002-06-14 20:49:58.405003904,61.1804,-146.9751,2520.0,24.0,-924.0,24.5,2345.0,23.4,95,L,7,3413
2020-08-02 09:16:10.191108096,61.1804,-146.9751,26.0,6.0,18.0,7.9,19.0,4.8,534,S,2A,3413
2019-02-10 16:13:10.871001088,61.1804,-146.9751,4452.0,84.0,-2016.0,80.5,3970.0,84.6,12,S,1A,3413
1994-08-20 20:12:28.804305024,61.1804,-146.9751,1313.0,57.0,-462.0,57.1,1229.0,57.4,47,L,5,3413
1986-04-12 08:23:50.935385024,61.1804,-146.9751,1277.0,111.0,-164.0,94.9,1266.0,110.8,40,L,5,3413
2015-07-15 03:19:42.350845952,61.1804,-146.9751,1891.0,32.0,-797.0,34.0,1715.0,31.8,24,S,1A,3413
2004-09-06 20:51:11.910857984,61.1804,-146.9751,1367.0,60.0,-510.0,60.2,1269.0,59.7,64,L,5,3413
2020-07-26 09:25:30.200722944,61.1804,-146.9751,2985.0,40.0,-1366.0,40.3,2654.0,39.3,5,S,2B,3413
2018-03-31 09:15:25.180327936,61.1804,-146.9751,3653.0,98.0,-1459.0,140.0,3349.0,88.2,4,S,2A,3413
2018-07-21 21:15:09.180601088,61.1804,-146.9751,1583.0,13.0,-699.0,17.6,1420.0,11.2,100,S,2B,3413
2016-06-27 03:19:45.126077952,61.1804,-146.9751,2536.0,27.0,-1051.0,22.0,2308.0,27.5,48,S,1A,3413
2017-05-05 03:19:29.604099072,61.1804,-146.9751,3888.0,78.0,-1451.0,70.4,3607.0,79.7,12,S,1B,3413
2000-06-12 08:56:23.118332032,61.1804,-146.9751,2928.0,101.0,-642.0,116.4,2857.0,100.6,24,L,7,3413
2017-05-22 21:15:21.170511872,61.1804,-146.9751,3704.0,26.0,-1433.0,41.1,3416.0,21.7,20,S,2A,3413
2003-04-18 08:53:18.568919040,61.1804,-146.9751,2944.0,103.0,-710.0,126.1,2857.0,101.8,24,L,7,3413
2018-03-03 21:16:09.180200960,61.1804,-146.9751,4231.0,24.0,-1675.0,42.8,3886.0,17.7,59,S,2B,3413
2014-05-07 20:52:32.807684096,61.1804,-146.9751,2831.0,87.0,-1082.0,118.4,2616.0,80.5,32,L,7,3413
2015-03-11 03:19:36.982149120,61.1804,-146.9751,3320.0,38.0,-1188.0,34.2,3100.0,38.1,36,S,1A,3413
2018-07-31 21:15:09.180601088,61.1804,-146.9751,1430.0,11.0,-633.0,16.0,1282.0,10.0,120,S,2B,3413
2007-07-18 08:54:43.096764928,61.1804,-146.9751,2054.0,48.0,-828.0,43.6,1879.0,49.3,39,L,7,3413
2004-05-07 08:47:31.396214912,61.1804,-146.9751,2519.0,31.0,-785.0,35.1,2393.0,31.0,72,L,7,3413
2018-08-28 03:19:42.546329344,61.1804,-146.9751,826.0,20.0,-371.0,21.0,738.0,20.3,36,S,1B,3413
2017-07-11 21:15:41.661024000,61.1804,-146.9751,6.0,2.0,4.0,3.7,5.0,1.5,520,S,2A,3413
2019-10-10 03:19:50.482478080,61.1804,-146.9751,1754.0,91.0,-472.0,86.2,1689.0,91.4,12,S,1B,3413
2002-06-15 20:43:39.579745024,61.1804,-146.9751,2315.0,14.0,-791.0,17.6,2176.0,13.2,143,L,7,3413
2004-06-15 08:53:36.910646016,61.1804,-146.9751,2258.0,86.0,-1036.0,91.3,2007.0,85.0,23,L,7,3413
2020-04-29 16:13:18.499205888,61.1804,-146.9751,5501.0,83.0,-2566.0,81.4,4865.0,83.9,12,S,1A,3413
2018-03-26 09:15:25.180323072,61.1804,-146.9751,3717.0,345.0,-1337.0,320.6,3468.0,348.6,5,S,2B,3413
2018-05-08 09:25:20.180404992,61.1804,-146.9751,3757.0,16.0,-1433.0,26.1,3474.0,13.9,65,S,2B,3413
2004-09-23 20:50:14.473389056,61.1804,-146.9751,1383.0,35.0,-519.0,45.8,1283.0,33.1,64,L,7,3413
2004-06-04 20:36:24.796062976,61.1804,-146.9751,2501.0,100.0,-922.0,112.5,2325.0,97.4,32,L,5,3413
2018-06-21 21:15:09.180521984,61.1804,-146.9751,2317.0,23.0,-884.0,32.9,2142.0,21.1,60,S,2B,3413
2011-03-18 21:01:12.736026112,61.1804,-146.9751,3788.0,173.0,-1332.0,114.4,3546.0,179.5,16,L,7,3413
2019-08-03 09:15:15.190705920,61.1804,-146.9751,1703.0,16.0,-740.0,25.2,1534.0,12.7,54,S,2B,3413
2020-08-17 03:19:54.896775936,61.1804,-146.9751,2900.0,51.0,-1691.0,55.7,2356.0,48.3,12,S,1B,3413
2018-03-11 21:25:21.180301056,61.1804,-146.9751,3940.0,176.0,-1532.0,166.4,3630.0,177.9,20,S,2A,3413
2017-02-19 21:26:01.170204160,61.1804,-146.9751,4008.0,24.0,-1572.0,43.3,3687.0,18.6,29,S,2A,3413
2018-07-23 03:19:40.728313088,61.1804,-146.9751,892.0,49.0,-400.0,52.9,798.0,47.6,12,S,1B,3413
2017-07-19 09:15:25.661024000,61.1804,-146.9751,6.0,6.0,3.0,7.3,5.0,5.3,534,S,2A,3413
2019-04-11 16:13:11.451565056,61.1804,-146.9751,4374.0,86.0,-1760.0,83.8,4004.0,86.3,12,S,1A,3413
2020-02-29 21:25:19.200223744,61.1804,-146.9751,5021.0,29.0,-2120.0,36.9,4551.0,26.7,10,S,2B,3413
2002-05-20 20:56:12.895334016,61.1804,-146.9751,2720.0,23.0,-950.0,31.8,2549.0,21.8,95,L,7,3413
2019-06-07 09:25:20.180916992,61.1804,-146.9751,7.0,2.0,0.0,3.0,7.0,2.1,525,S,2A,3413
2019-07-16 21:15:21.190620928,61.1804,-146.9751,2075.0,17.0,-857.0,21.2,1890.0,16.0,50,S,2A,3413
2019-01-29 16:13:11.200826112,61.1804,-146.9751,4992.0,95.0,-2036.0,94.2,4558.0,95.7,11,S,1A,3413
2002-09-15 08:46:13.367529984,61.1804,-146.9751,1022.0,70.0,-497.0,77.2,894.0,67.8,39,L,7,3413
2020-06-08 21:25:59.191006976,61.1804,-146.9751,11.0,2.0,5.0,3.2,10.0,2.2,490,S,2B,3413
2019-08-28 09:15:20.190810112,61.1804,-146.9751,1601.0,19.0,-723.0,22.2,1429.0,17.8,34,S,2A,3413
2019-08-10 21:15:19.190705920,61.1804,-146.9751,1733.0,15.0,-761.0,22.7,1557.0,11.7,70,S,2B,3413
1995-09-12 08:00:25.230345984,61.1804,-146.9751,1153.0,76.0,-629.0,94.4,966.0,66.3,55,L,5,3413
2009-09-25 08:54:41.868448000,61.1804,-146.9751,1737.0,45.0,-655.0,43.9,1609.0,45.6,39,L,7,3413
2018-03-19 03:19:34.382877952,61.1804,-146.9751,3722.0,50.0,-1630.0,44.9,3346.0,51.2,24,S,1B,3413
2018-12-28 21:15:14.180411904,61.1804,-146.9751,6.0,3.0,5.0,2.6,1.0,2.5,520,S,2B,3413
2018-08-20 21:15:09.180731136,61.1804,-146.9751,999.0,15.0,-416.0,22.7,908.0,12.8,40,S,2B,3413
2021-09-21 09:16:30.210126080,61.1804,-146.9751,29.0,7.0,23.0,7.8,17.0,3.7,474,S,2B,3413
2018-07-19 09:16:15.171108096,61.1804,-146.9751,7.0,2.0,0.0,4.3,7.0,1.7,504,S,2A,3413
